瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
156,堡林,2020-02-14 09:00,7.2,,1.4,70,88,1011.1,1020,1,.65,,5,,6.1
156,堡林,2020-02-14 10:00,8.8,,.8,200,81,1011.2,1020,1,1.37,,0,,12.1
156,堡林,2020-02-14 11:00,10.6,,1.4,250,67,1011.3,1020.1,1,2,,0,,17.3
156,堡林,2020-02-14 12:00,13.2,,1.5,230,62,1011.3,1020,1,2.41,,0,,20.8
156,堡林,2020-02-14 13:00,15.1,,.4,0,49,1010.3,1018.9,1,2.62,,0,,23
156,堡林,2020-02-14 14:00,17.1,,1.5,230,34,1009.7,1018.2,1,2.58,,0,,23.9
156,堡林,2020-02-14 15:00,18.6,,1,180,26,1009.6,1018.1,1,2.28,,0,,22.8
156,堡林,2020-02-14 16:00,18.7,,1.3,20,15,1009.1,1017.6,1,1.71,,0,,18.9
156,堡林,2020-02-14 17:00,18.8,,.5,160,15,1009.6,1018.1,1,1.11,,0,,15.7
156,堡林,2020-02-14 18:00,16.9,,.6,250,21,1009.8,1018.3,.8,.35,,0,,9.9
156,堡林,2020-02-14 19:00,15.6,,.7,230,23,1010.6,1019.2,0,.05,,6,,7.3
156,堡林,2020-02-14 20:00,12.9,,1.6,160,43,1012,1020.7,,,,6,,6.5
156,堡林,2020-02-14 21:00,13,,1.2,270,42,1012.8,1021.5,,,,0,,6.1
156,堡林,2020-02-14 22:00,12.1,,.1,0,45,1013.7,1022.5,,,,10,,6.2
156,堡林,2020-02-14 23:00,11.2,,.4,0,56,1013.6,1022.4,,,,7,,5.6
156,堡林,2020-02-15 00:00,10.7,,.5,70,53,1013,1021.8,,,,7,,5.4
156,堡林,2020-02-15 01:00,9.9,,1.3,50,59,1012.3,1021.1,,,,6,,4.6
156,堡林,2020-02-15 02:00,9.1,,.1,0,62,1012.1,1020.9,,,,8,,4.4
156,堡林,2020-02-15 03:00,8.4,,0,0,72,1012,1020.9,,,,8,,4.2
156,堡林,2020-02-15 04:00,8.3,,.5,50,66,1010.8,1019.7,,,,9,,4.2
156,堡林,2020-02-15 05:00,7.9,,1.8,180,71,1012,1020.9,,,,8,,4
156,堡林,2020-02-15 06:00,7.4,,1.3,50,73,1012,1020.9,,,,3,,3.1
156,堡林,2020-02-15 07:00,7.2,,.1,0,74,1012.4,1021.3,,,,4,,2.7
156,堡林,2020-02-15 08:00,6.9,,.8,250,76,1012.6,1021.5,0,.1,,3,,3.5
156,堡林,2020-02-15 09:00,8.6,,0,0,70,1012.8,1021.7,.7,.5,,2,,6.7
156,堡林,2020-02-15 10:00,11.6,,1.2,50,54,1011.6,1020.4,.7,1.14,,0,,13.2
156,堡林,2020-02-15 11:00,15.1,,1,320,41,1011,1019.6,1,1.89,,2,,18.5
156,堡林,2020-02-15 12:00,17.5,,.9,50,36,1009.9,1018.4,.6,1.78,,2,,19.9
156,堡林,2020-02-15 13:00,17.6,,3.5,160,29,1008.8,1017.3,.4,1.67,,10,,17.4
156,堡林,2020-02-15 14:00,16.9,,3.4,180,34,1008.3,1016.8,0,.48,,10,,13.2
156,堡林,2020-02-15 15:00,14.9,.4,2.3,180,57,1007.7,1016.3,0,.23,,10,,12.9
156,堡林,2020-02-15 16:00,13.7,,.8,270,72,1007.3,1015.9,0,.32,,10,,13.1
156,堡林,2020-02-15 17:00,11.6,,.1,0,92,1006.9,1015.6,0,.19,,10,,12.1
156,堡林,2020-02-15 18:00,11,2.2,1.3,20,96,1006.6,1015.3,0,.09,,10,,10.9
156,堡林,2020-02-15 19:00,10.7,,1.8,50,97,1006,1014.7,0,.06,,10,,10.4
156,堡林,2020-02-15 20:00,10.9,,.5,20,97,1005.7,1014.4,,,,9,,10.2
156,堡林,2020-02-15 21:00,10.5,1.4,.1,0,97,1006.1,1014.9,,,,10,,10
156,堡林,2020-02-15 22:00,10.4,,.9,270,98,1006.2,1015,,,,10,,9.9
156,堡林,2020-02-15 23:00,8.8,,1,250,98,1005.2,1014,,,,10,,9.3
156,堡林,2020-02-16 00:00,7.7,.8,1.6,250,98,1004.5,1013.3,,,,10,,8.6
156,堡林,2020-02-16 01:00,6.3,,2.6,250,98,1004.3,1013.2,,,,10,,7.7
156,堡林,2020-02-16 02:00,5.2,,2.3,250,98,1004.9,1013.8,,,,10,,6.4
156,堡林,2020-02-16 03:00,4.5,4.2,2.1,270,96,1005.2,1014.1,,,,10,,5.6
156,堡林,2020-02-16 04:00,4.2,,1.8,270,96,1004.9,1013.8,,,,10,,5.3
156,堡林,2020-02-16 05:00,3.6,,2.7,290,95,1005.5,1014.5,,,,10,,4.8
156,堡林,2020-02-16 06:00,3,.9,2.3,320,94,1006.1,1015.1,,,,10,,4.1
156,堡林,2020-02-16 07:00,2.4,,1.7,290,94,1006.4,1015.4,,,,10,,3.7
156,堡林,2020-02-16 08:00,2.2,,2.1,320,92,1005.9,1014.9,0,.05,,10,,3.3
156,堡林,2020-02-16 09:00,2.4,0,2.4,290,82,1007.6,1016.6,0,.09,,10,,3.4
156,堡林,2020-02-16 10:00,2.2,,2.2,320,76,1007.2,1016.2,0,.17,,10,,3.6
156,堡林,2020-02-16 11:00,1.9,,2.4,290,77,1007.5,1016.6,0,.28,,10,,3.5
156,堡林,2020-02-16 12:00,2.1,0,2,270,73,1008.1,1017.2,0,.48,,10,,4.4
156,堡林,2020-02-16 13:00,2,,2.8,290,78,1006.8,1015.8,.1,.95,,10,,8.6
156,堡林,2020-02-16 14:00,2.2,,2.7,270,66,1006.8,1015.8,.3,1.2,,9,,7.5
156,堡林,2020-02-16 15:00,.7,.1,2.7,270,84,1006.5,1015.6,.3,.88,,9,,6.8
156,堡林,2020-02-16 16:00,.2,,2.9,270,84,1006.9,1016,.2,.64,,9,,3.6
156,堡林,2020-02-16 17:00,.4,,2,290,82,1007.6,1016.7,0,.42,,9,,3.1
156,堡林,2020-02-16 18:00,-.3,.9,2.3,290,92,1008.2,1017.3,.1,.18,.3,9,,.6
156,堡林,2020-02-16 19:00,-.1,,2.2,290,86,1009.1,1018.2,0,.06,.3,9,,.7
156,堡林,2020-02-16 20:00,-.4,,1.4,270,91,1009.6,1018.8,,,.3,9,,.7
156,堡林,2020-02-16 21:00,-1.1,.6,1.4,270,94,1009.6,1018.8,,,2.5,9,,.8
156,堡林,2020-02-16 22:00,-1.1,,2,250,96,1009.7,1018.9,,,4,8,,1
156,堡林,2020-02-16 23:00,-.8,,2.3,250,94,1009.6,1018.8,,,4,9,,.8
156,堡林,2020-02-17 00:00,-1,.7,2.2,270,95,1009.8,1019,,,4.8,9,,.7
156,堡林,2020-02-17 01:00,-1.2,,1.7,270,95,1009.9,1019.1,,,6.8,9,,.9
156,堡林,2020-02-17 02:00,-1.4,,1.5,270,96,1009.9,1019.1,,,8,9,,.8
156,堡林,2020-02-17 03:00,-1.4,1.2,1.3,250,96,1009.9,1019.1,,,9.3,9,,.9
156,堡林,2020-02-17 04:00,-1.3,,2.6,320,86,1009.9,1019.1,,,8.7,9,,.8
156,堡林,2020-02-17 05:00,-1.6,,1,290,95,1010,1019.2,,,9,9,,.8
156,堡林,2020-02-17 06:00,-2.1,.8,1.5,270,95,1009.9,1019.1,,,9.6,7,,.7
156,堡林,2020-02-17 07:00,-1.7,,1.7,270,85,1010.1,1019.3,,,9.8,9,,.8
156,堡林,2020-02-17 08:00,-1.6,,3,250,78,1010,1019.2,0,.07,9.8,9,,.8
156,堡林,2020-02-17 09:00,-1.1,0,2,270,67,1010.3,1019.5,.3,.2,9.8,8,,.8
156,堡林,2020-02-17 10:00,-2.4,,2.4,250,85,1010.6,1019.8,.1,.17,10.1,9,,.8
156,堡林,2020-02-17 11:00,-2.1,,2.2,360,80,1010.9,1020.1,.4,.39,9.7,9,,.7
156,堡林,2020-02-17 12:00,-1.6,1.3,2.3,270,92,1010.6,1019.8,0,.27,10.1,9,,.3
156,堡林,2020-02-17 13:00,-1.1,,3,290,90,1009.8,1019,0,.32,9.3,7,,.4
156,堡林,2020-02-17 14:00,-1.2,,1.6,290,89,1009.2,1018.4,0,.26,8.8,9,,.3
156,堡林,2020-02-17 15:00,-.8,1.2,3.8,290,70,1009,1018.2,.2,.32,7.7,8,,.4
156,堡林,2020-02-17 16:00,-2,,2.4,320,94,1009.7,1018.9,.1,.19,8.3,9,,.4
156,堡林,2020-02-17 17:00,-1.3,,2.3,290,69,1010.1,1019.3,.2,.17,8.5,7,,.6
156,堡林,2020-02-17 18:00,-2.4,.8,2.7,360,80,1011.4,1020.6,.2,.12,8.7,8,,.6
156,堡林,2020-02-17 19:00,-3.5,,2.4,290,90,1012.4,1021.7,0,.06,8.7,8,,.4
156,堡林,2020-02-17 20:00,-2.9,,1.8,340,78,1013.1,1022.4,,,9.2,7,,.6
156,堡林,2020-02-17 21:00,-3.7,.4,2.9,320,90,1013.7,1023,,,9.3,8,,.6
156,堡林,2020-02-17 22:00,-3.6,,2.2,290,94,1014.1,1023.4,,,11.5,8,,.4
156,堡林,2020-02-17 23:00,-3.4,,1.1,20,86,1014.9,1024.2,,,12,9,,.6
156,堡林,2020-02-18 00:00,-3.2,.5,.8,250,94,1015,1024.3,,,12.5,9,,.6
156,堡林,2020-02-18 01:00,-2.7,,1,290,90,1015.4,1024.7,,,12.3,9,,.6
156,堡林,2020-02-18 02:00,-2.5,,.9,340,84,1015.7,1025,,,11.9,9,,.5
156,堡林,2020-02-18 03:00,-2.6,0,.5,270,88,1016,1025.3,,,11.7,9,,.6
156,堡林,2020-02-18 04:00,-2.5,,.6,290,87,1016.5,1025.8,,,11.5,9,,.6
156,堡林,2020-02-18 05:00,-2.4,,.1,0,87,1016.7,1026,,,11.1,9,,.6
156,堡林,2020-02-18 06:00,-2.2,0,.5,290,83,1016.5,1025.8,,,10.8,5,,.6
156,堡林,2020-02-18 07:00,-1.6,,.8,50,74,1017.2,1026.5,,,10.4,9,,.6
156,堡林,2020-02-18 08:00,-1.1,,1.6,20,66,1018.1,1027.4,0,.08,9.9,6,,.6
156,堡林,2020-02-18 09:00,-.4,,1.2,340,64,1019.5,1028.7,.8,.31,9.7,3,,.6
156,堡林,2020-02-18 10:00,.5,,1.7,20,59,1020.1,1029.3,1,1.51,9.5,0,,.4
156,堡林,2020-02-18 11:00,1.4,,3,20,56,1020.3,1029.5,1,2.14,8.4,0,,.3
156,堡林,2020-02-18 12:00,2.2,,1.9,20,51,1020,1029.2,1,2.59,6.5,0,,.4
156,堡林,2020-02-18 13:00,3.1,,2.4,20,41,1019.4,1028.5,1,2.76,4.5,0,,.6
156,堡林,2020-02-18 14:00,3.6,,2,360,38,1018.8,1027.9,1,2.79,3,0,,2.3
156,堡林,2020-02-18 15:00,4.2,,2,360,38,1018.4,1027.5,1,2.49,.9,0,,10.5
156,堡林,2020-02-18 16:00,4.3,,1.8,360,40,1018.5,1027.6,1,1.94,,0,,11
156,堡林,2020-02-18 17:00,4.2,,2,20,41,1019,1028.1,1,1.22,,0,,7.3
156,堡林,2020-02-18 18:00,3.1,,1.8,20,39,1019.3,1028.4,1,.48,,0,,1.2
156,堡林,2020-02-18 19:00,1.7,,1.4,290,51,1019.9,1029.1,.2,.06,,0,,-.9
156,堡林,2020-02-18 20:00,.7,,1.1,320,55,1020.5,1029.7,,,,0,,0
156,堡林,2020-02-18 21:00,.2,,.4,0,57,1020.5,1029.7,,,,0,,-.6
156,堡林,2020-02-18 22:00,-.1,,1.2,20,59,1021.1,1030.4,,,,0,,-1.7
156,堡林,2020-02-18 23:00,-.7,,1.1,50,61,1021.3,1030.6,,,,0,,-2.4
156,堡林,2020-02-19 00:00,-.8,,.9,50,63,1021.2,1030.5,,,,0,,-2.9
156,堡林,2020-02-19 01:00,-1.2,,1,50,64,1021,1030.3,,,,0,,-3.2
156,堡林,2020-02-19 02:00,-1.9,,2.2,50,70,1020.8,1030.1,,,,0,,-3.5
156,堡林,2020-02-19 03:00,-2,,1.3,360,73,1021.1,1030.4,,,,0,,-3.6
156,堡林,2020-02-19 04:00,-2.6,,1.1,20,81,1021.1,1030.4,,,,0,,-3.7
156,堡林,2020-02-19 05:00,-2.8,,.6,340,85,1020.8,1030.1,,,,4,,-3.7
156,堡林,2020-02-19 06:00,-2.8,,.1,0,83,1021.1,1030.4,,,,8,,-3.3
156,堡林,2020-02-19 07:00,-2.8,,.2,0,83,1021.2,1030.5,,,,6,,-3.2
156,堡林,2020-02-19 08:00,-2.3,,.5,270,81,1021.3,1030.6,0,.13,,7,,-2.3
156,堡林,2020-02-19 09:00,-.8,,1.3,250,78,1021.8,1031.1,.5,.58,,9,,-.2
156,堡林,2020-02-19 10:00,.8,,.5,270,67,1021.8,1031,1,1.15,,7,,1.6
156,堡林,2020-02-19 11:00,3.3,,1.1,230,59,1022.1,1031.2,1,1.79,,4,,6.4
156,堡林,2020-02-19 12:00,5.9,,.7,50,52,1021.6,1030.6,1,2.42,,2,,13.8
156,堡林,2020-02-19 13:00,8.3,,1.3,250,50,1020.6,1029.5,1,2.69,,0,,17.9
156,堡林,2020-02-19 14:00,9.4,,1.6,20,45,1020,1028.9,1,2.62,,0,,18.7
156,堡林,2020-02-19 15:00,10.4,,1.6,270,42,1019.6,1028.5,1,2.37,,1,,18.1
156,堡林,2020-02-19 16:00,10.4,,1,340,41,1019.5,1028.4,1,1.79,,4,,14.9
156,堡林,2020-02-19 17:00,9.4,,1.5,290,50,1019.7,1028.6,.7,.91,,9,,10.3
156,堡林,2020-02-19 18:00,8.2,,1.5,320,56,1020,1028.9,0,.25,,9,,6.7
156,堡林,2020-02-19 19:00,7,,.9,340,66,1020.3,1029.3,0,.05,,10,,5.3
156,堡林,2020-02-19 20:00,6.3,,.2,0,69,1020.6,1029.6,,,,10,,4.2
156,堡林,2020-02-19 21:00,5.7,,0,0,74,1020.8,1029.8,,,,9,,3.2
156,堡林,2020-02-19 22:00,5.2,,1.3,50,72,1021.2,1030.3,,,,10,,2.8
156,堡林,2020-02-19 23:00,4.9,,1.6,50,75,1021.1,1030.2,,,,9,,2.2
156,堡林,2020-02-20 00:00,4.7,,1.5,50,77,1021.1,1030.2,,,,8,,2.5
156,堡林,2020-02-20 01:00,4.6,,1.9,50,81,1021.2,1030.3,,,,10,,2.1
156,堡林,2020-02-20 02:00,4,,1.4,50,81,1021.5,1030.6,,,,10,,1.5
156,堡林,2020-02-20 03:00,3.8,,1.4,20,83,1021.8,1030.9,,,,6,,1.2
156,堡林,2020-02-20 04:00,3.3,,1.1,20,88,1022,1031.1,,,,8,,.8
156,堡林,2020-02-20 05:00,2.7,,.3,0,91,1022.7,1031.9,,,,3,,-.3
156,堡林,2020-02-20 06:00,2.2,,.1,0,94,1022.8,1032,,,,2,,-.1
156,堡林,2020-02-20 07:00,1.6,,0,0,95,1023.2,1032.4,,,,0,,0
156,堡林,2020-02-20 08:00,1.6,,0,0,95,1024,1033.2,.1,.13,,0,,0
156,堡林,2020-02-20 09:00,3.7,,0,0,90,1024.6,1033.7,1,.76,,0,,.6
156,堡林,2020-02-20 10:00,6.8,,.8,20,72,1024.9,1033.9,1,1.46,,0,,9.8
156,堡林,2020-02-20 11:00,9.7,,1.6,50,52,1025,1033.9,1,2.1,,0,,15
156,堡林,2020-02-20 12:00,10.5,,2.4,70,41,1024.8,1033.7,1,2.52,,0,,18
156,堡林,2020-02-20 13:00,11.7,,1.1,360,36,1024,1032.9,1,2.72,,0,,20.2
156,堡林,2020-02-20 14:00,13.1,,1.7,70,26,1023.3,1032.1,1,2.63,,0,,20.8
156,堡林,2020-02-20 15:00,14,,2.3,50,20,1023,1031.8,1,2.37,,0,,19.6
156,堡林,2020-02-20 16:00,14.2,,.6,70,22,1022.9,1031.6,1,1.83,,0,,17.1
156,堡林,2020-02-20 17:00,13.6,,1.8,20,24,1023.1,1031.9,1,1.13,,0,,13
156,堡林,2020-02-20 18:00,12.5,,.7,360,30,1023.5,1032.3,.9,.42,,0,,7.7
156,堡林,2020-02-20 19:00,10.2,,1.4,290,51,1024,1032.9,0,.05,,0,,5.3
156,堡林,2020-02-20 20:00,9.2,,1,270,56,1025.6,1034.5,,,,1,,4.1
156,堡林,2020-02-20 21:00,7.9,,1.6,200,68,1025.8,1034.8,,,,0,,3.2
156,堡林,2020-02-20 22:00,7,,1.3,200,78,1026.1,1035.1,,,,6,,2.7
156,堡林,2020-02-20 23:00,7,,.4,0,73,1025.9,1034.9,,,,8,,2.8
156,堡林,2020-02-21 00:00,6.4,,1,70,75,1025.7,1034.8,,,,7,,2.6
156,堡林,2020-02-21 01:00,5.8,,.5,200,84,1026,1035.1,,,,8,,2
156,堡林,2020-02-21 02:00,5.2,,1.2,90,83,1025.7,1034.8,,,,9,,1.8
156,堡林,2020-02-21 03:00,4.6,,.3,0,85,1025.4,1034.5,,,,7,,.6
156,堡林,2020-02-21 04:00,4.1,,.7,110,86,1024.8,1033.9,,,,9,,.4
156,堡林,2020-02-21 05:00,3.5,,.6,230,87,1024.6,1033.7,,,,9,,.1
156,堡林,2020-02-21 06:00,3,,1,270,88,1024.5,1033.7,,,,0,,-.8
156,堡林,2020-02-21 07:00,2,,.3,0,91,1025.3,1034.5,,,,0,,.1
156,堡林,2020-02-21 08:00,3.3,,.4,0,86,1025.5,1034.7,0,.15,,1,,.2
156,堡林,2020-02-21 09:00,5.3,,0,0,74,1025.5,1034.6,.9,.76,,3,,4.4
156,堡林,2020-02-21 10:00,8.4,,.9,70,58,1024.6,1033.6,1,1.35,,2,,11.3
156,堡林,2020-02-21 11:00,11.4,,1.1,250,52,1024.2,1033.1,1,1.78,,4,,15.1
156,堡林,2020-02-21 12:00,13.6,,2.4,200,45,1022.8,1031.6,1,2.17,,6,,18.9
156,堡林,2020-02-21 13:00,15.6,,3.8,180,41,1021.3,1030,1,2.52,,6,,21.2
156,堡林,2020-02-21 14:00,15.5,,3.3,160,37,1020,1028.7,1,2.6,,4,,21
156,堡林,2020-02-21 15:00,16.1,,3.2,180,35,1019.3,1028,,,,,,21.2
156,堡林,2020-02-21 16:00,15.9,,4.8,200,36,1018.9,1027.6,,,,3,,18.5
156,堡林,2020-02-21 17:00,14.5,,2.9,200,38,1018.6,1027.3,0,.34,,9,,12.2
156,堡林,2020-02-21 18:00,13,,2.8,180,43,1018.3,1027.1,0,.14,,10,,9.9
156,堡林,2020-02-21 19:00,12.5,,2,180,49,1018.1,1026.9,0,.05,,10,,9.1
156,堡林,2020-02-21 20:00,10.9,,3.3,160,71,1017.6,1026.4,,,,10,,8.7
156,堡林,2020-02-21 21:00,9.7,.4,1.2,180,90,1017.1,1025.9,,,,10,,8.6
156,堡林,2020-02-21 22:00,9.5,,0,0,95,1016.6,1025.5,,,,10,,8.6
156,堡林,2020-02-21 23:00,9.2,,0,0,97,1016.1,1025,,,,10,,8.6
156,堡林,2020-02-22 00:00,8.8,2.6,0,0,98,1015.5,1024.4,,,,10,,8.3
156,堡林,2020-02-22 01:00,8.9,,0,0,98,1015.1,1024,,,,10,,8.5
156,堡林,2020-02-22 02:00,8.9,,1.4,250,99,1015.2,1024.1,,,,10,,8.5
156,堡林,2020-02-22 03:00,9.5,2,2.5,270,98,1015.2,1024,,,,10,,8.5
156,堡林,2020-02-22 04:00,8.6,,1.5,290,90,1015.6,1024.5,,,,10,,7.6
156,堡林,2020-02-22 05:00,7.8,,1.9,340,83,1015.8,1024.7,,,,6,,6.1
156,堡林,2020-02-22 06:00,6.5,.1,1.8,290,82,1016.8,1025.8,,,,4,,3.8
156,堡林,2020-02-22 07:00,5.6,,.9,270,85,1017.2,1026.2,,,,0,,2.6
156,堡林,2020-02-22 08:00,6,,1.1,290,78,1018,1027,0,.15,,0,,3.3
156,堡林,2020-02-22 09:00,6.5,,1.8,250,81,1018.8,1027.8,.8,.65,,0,,7
156,堡林,2020-02-22 10:00,8,,1.4,270,66,1019.1,1028,1,1.27,,0,,11.8
156,堡林,2020-02-22 11:00,9.1,,2.2,320,54,1019.1,1028,1,1.85,,0,,14.5
156,堡林,2020-02-22 12:00,10.2,,2.9,290,40,1018.8,1027.7,1,2.29,,0,,17
156,堡林,2020-02-22 13:00,10.7,,3.6,270,33,1018.2,1027.1,1,2.54,,1,,17.6
156,堡林,2020-02-22 14:00,10.2,,2.2,320,38,1017.9,1026.8,1,2.05,,6,,16
156,堡林,2020-02-22 15:00,9.5,,2.4,270,42,1017.8,1026.7,.6,1.36,,6,,11.9
156,堡林,2020-02-22 16:00,9,,4,290,37,1018,1026.9,.3,.79,,7,,9.6
156,堡林,2020-02-22 17:00,8.2,,2.7,290,38,1018.4,1027.3,.1,.45,,6,,6.7
156,堡林,2020-02-22 18:00,7.1,,3.3,320,46,1019,1028,.3,.34,,2,,4.8
156,堡林,2020-02-22 19:00,6.1,,1.8,290,51,1019.9,1028.9,0,.06,,0,,2.9
156,堡林,2020-02-22 20:00,5.4,,2,290,54,1020.5,1029.6,,,,0,,3
156,堡林,2020-02-22 21:00,4.9,,2.3,360,56,1021,1030.1,,,,2,,2
156,堡林,2020-02-22 22:00,4.2,,2.2,360,51,1021.7,1030.8,,,,0,,1.1
156,堡林,2020-02-22 23:00,3.7,,1.7,20,53,1022.1,1031.2,,,,0,,.3
156,堡林,2020-02-23 00:00,3.4,,1.6,20,54,1022.1,1031.2,,,,4,,-.2
156,堡林,2020-02-23 01:00,3.1,,1.1,360,54,1022.2,1031.3,,,,0,,-.7
156,堡林,2020-02-23 02:00,2.5,,.8,50,57,1022.3,1031.5,,,,0,,-1.3
156,堡林,2020-02-23 03:00,2.5,,.6,20,58,1022.1,1031.3,,,,0,,0
156,堡林,2020-02-23 04:00,2.4,,.8,360,60,1021.6,1030.8,,,,0,,-.5
156,堡林,2020-02-23 05:00,2.2,,1.1,20,61,1021.8,1031,,,,0,,-1
156,堡林,2020-02-23 06:00,1.7,,1.2,20,62,1021.7,1030.9,,,,0,,-1.6
156,堡林,2020-02-23 07:00,1,,1,20,66,1022,1031.2,,,,0,,-2.1
156,堡林,2020-02-23 08:00,1.5,,0,0,68,1022.7,1031.9,.2,.15,,0,,-1.7
156,堡林,2020-02-23 09:00,3.2,,1.9,50,56,1023.2,1032.3,1,.86,,0,,-.1
156,堡林,2020-02-23 10:00,4.6,,1.2,70,50,1023.5,1032.6,1,1.6,,0,,8
156,堡林,2020-02-23 11:00,6.1,,.8,110,45,1023.4,1032.5,1,2.23,,0,,14.6
156,堡林,2020-02-23 12:00,6.6,,1.7,200,39,1022.9,1031.9,1,2.65,,0,,18
156,堡林,2020-02-23 13:00,7.2,,2,250,35,1021.8,1030.8,1,2.83,,0,,19.8
156,堡林,2020-02-23 14:00,9.2,,2.1,250,33,1020.6,1029.5,1,2.8,,0,,20.9
156,堡林,2020-02-23 15:00,10.3,,2,270,32,1019.9,1028.8,1,2.49,,0,,19.9
156,堡林,2020-02-23 16:00,10.4,,1.5,230,31,1019.2,1028.1,1,1.95,,0,,17.5
156,堡林,2020-02-23 17:00,11,,2.6,250,39,1018.8,1027.6,1,1.25,,0,,13.7
156,堡林,2020-02-23 18:00,8.8,,1.8,270,42,1018.9,1027.8,1,.5,,0,,7.2
156,堡林,2020-02-23 19:00,6.7,,2.2,250,44,1019.3,1028.3,.1,.07,,0,,4
156,堡林,2020-02-23 20:00,5.2,,2.2,250,55,1019.8,1028.9,,,,0,,2.6
156,堡林,2020-02-23 21:00,4.5,,1.7,250,62,1020.1,1029.2,,,,0,,1.6
156,堡林,2020-02-23 22:00,4.2,,.6,230,60,1020,1029.1,,,,0,,.6
156,堡林,2020-02-23 23:00,3.8,,.8,70,65,1019.5,1028.6,,,,0,,0
156,堡林,2020-02-24 00:00,2.7,,1.7,50,69,1019.1,1028.2,,,,0,,.4
156,堡林,2020-02-24 01:00,2.3,,1.5,70,69,1018.7,1027.8,,,,0,,.2
156,堡林,2020-02-24 02:00,1.9,,1.3,250,75,1019.2,1028.4,,,,0,,-.2
156,堡林,2020-02-24 03:00,1.4,,0,0,80,1018.7,1027.9,,,,0,,-.8
156,堡林,2020-02-24 04:00,1.2,,0,0,79,1018.1,1027.3,,,,0,,-1.2
156,堡林,2020-02-24 05:00,.7,,0,0,83,1018.2,1027.4,,,,0,,-1.6
156,堡林,2020-02-24 06:00,.6,,0,0,78,1018.2,1027.4,,,,0,,-1.9
156,堡林,2020-02-24 07:00,.5,,0,0,84,1018.1,1027.3,,,,0,,-2.2
156,堡林,2020-02-24 08:00,.8,,.2,0,82,1018.2,1027.4,.2,.17,,0,,-1.4
156,堡林,2020-02-24 09:00,3.3,,.2,0,67,1018.6,1027.7,1,.82,,0,,-.1
156,堡林,2020-02-24 10:00,6.4,,.4,0,56,1018.5,1027.5,1,1.57,,0,,9.8
156,堡林,2020-02-24 11:00,9.4,,.6,340,51,1017.5,1026.4,1,2.2,,3,,16.6
156,堡林,2020-02-24 12:00,11.9,,1.1,180,54,1016.8,1025.6,1,2.61,,5,,20.2
156,堡林,2020-02-24 13:00,13.6,,1,160,44,1015.7,1024.4,1,2.58,,6,,22.4
156,堡林,2020-02-24 14:00,14.5,,2.6,250,35,1014.9,1023.6,.9,2.12,,7,,18.6
156,堡林,2020-02-24 15:00,16,,3.4,230,32,1013.9,1022.5,.8,1.76,,8,,20.4
156,堡林,2020-02-24 16:00,14.8,,2.8,230,37,1013.9,1022.5,.2,1.07,,9,,15.3
156,堡林,2020-02-24 17:00,14,,2.3,200,46,1013.8,1022.5,0,.38,,9,,13.2
156,堡林,2020-02-24 18:00,13.3,,1.5,250,55,1013.4,1022.1,0,.22,,9,,11.5
156,堡林,2020-02-24 19:00,12.7,,1,200,58,1013.4,1022.1,0,.06,,7,,9.7
156,堡林,2020-02-24 20:00,12.8,,.6,250,58,1013.9,1022.6,,,,3,,9.6
156,堡林,2020-02-24 21:00,10.2,.6,.4,0,76,1013.9,1022.7,,,,10,,9.2
156,堡林,2020-02-24 22:00,9.4,,1.5,50,90,1013.8,1022.6,,,,10,,8.8
156,堡林,2020-02-24 23:00,9.6,,1.7,50,87,1012.8,1021.6,,,,10,,8.7
156,堡林,2020-02-25 00:00,9.7,.3,1.3,50,84,1011.9,1020.7,,,,10,,8.7
156,堡林,2020-02-25 01:00,10,,.8,20,85,1010.9,1019.7,,,,10,,8.7
156,堡林,2020-02-25 02:00,10.2,,1,50,86,1010.1,1018.9,,,,10,,8.8
156,堡林,2020-02-25 03:00,10.4,0,.4,0,88,1008.8,1017.6,,,,10,,9
156,堡林,2020-02-25 04:00,10.9,,.8,50,88,1008,1016.8,,,,10,,9.2
156,堡林,2020-02-25 05:00,12.1,,1.2,140,94,1007.2,1015.9,,,,10,,9.6
156,堡林,2020-02-25 06:00,13.4,.1,2.5,180,95,1006.5,1015.1,,,,10,,10.4
156,堡林,2020-02-25 07:00,12.8,,.9,200,97,1006.2,1014.9,,,,10,,10.7
156,堡林,2020-02-25 08:00,12.2,,1.2,230,98,1006,1014.7,0,.06,,10,,10.7
156,堡林,2020-02-25 09:00,13.2,2.8,1.6,230,98,1006.1,1014.7,0,.08,,10,,11.2
156,堡林,2020-02-25 10:00,13.8,,1.8,180,98,1005.9,1014.5,0,.09,,10,,11.7
156,堡林,2020-02-25 11:00,14.5,,2,230,99,1005.4,1014,0,.1,,10,,12.3
156,堡林,2020-02-25 12:00,14.4,.8,2.4,230,99,1005,1013.6,0,.1,,10,,12.6
156,堡林,2020-02-25 13:00,14.3,,3.1,200,99,1004,1012.6,0,.21,,10,,13.8
156,堡林,2020-02-25 14:00,13.9,,3.4,230,99,1003.3,1011.9,0,.28,,10,,13.5
